asset_utilization	assets	book_value_per_share	cap_ex_percentage	cash_financing	cash_investing	cash_on_hand	cash_operations	current_ratio	debt_equity_ratio	expenses	free_cash_flow	gross_profit_margin	interest_expense_percentage	liabilities	long_term_debt	market_cap	net_income	period	price	price_to_book_value	quarter	retained_earnings_growth	return_on_equity	revenues	rownum	sga_percentage	shareholders_equity	symbol
1.3350	367.8600	7.9315	13.3621	3.9200	-5.9600	158.8800	-21.1400	3.4233	0.3995	120.9000	-23.3100	34.7025	0.0000	105.0000	0.0000	717.4810	9.8400	6/2006	21.6500	2.7296	Q2-2006	259.6785	14.1411	130.7400	8	61.1197	262.8500	NTGR
1.3505	393.4200	8.1658	10.9562	0.8000	-9.1600	151.0800	-0.2900	3.1543	0.4420	143.5900	-1.9400	33.3509	0.0000	120.5900	0.0000	687.9119	7.9800	9/2006	20.5900	2.5215	Q3-2006	159.6070	13.4008	151.5700	9	57.9228	272.8200	NTGR
1.3098	437.9000	8.7287	2.2738	6.3700	-1.7500	197.4500	40.1200	2.9576	0.4873	150.5500	39.6400	32.4329	0.0000	143.4800	0.0000	885.4125	13.4500	12/2006	26.2500	3.0073	Q4-2006	129.4618	13.9732	164.0000	10	57.6612	294.4200	NTGR
1.3738	451.2000	9.2686	7.3496	6.7800	-2.1200	216.2100	13.1900	3.4175	0.4184	159.5500	11.5900	34.5855	0.0000	133.1000	0.0000	979.1496	14.0200	3/2007	28.5300	3.0781	Q1-2007	109.3660	14.2377	173.5700	11	57.8711	318.1000	NTGR
1.3567	481.6100	9.6377	18.4353	6.7600	-56.1400	155.8100	-7.7200	3.0250	0.4438	158.1400	-10.1000	34.0598	0.0000	148.0400	0.0000	1254.6125	6.1300	6/2007	36.2500	3.7613	Q2-2007	81.2124	12.4655	164.2700	12	63.1993	333.5600	NTGR
1.3869	500.0400	10.1237	12.0127	4.9000	27.7500	177.2400	18.7700	3.2393	0.4108	178.4100	16.1200	33.2690	0.0000	145.6100	0.0000	1065.0042	13.2700	9/2007	30.4200	3.0048	Q3-2007	79.1253	13.2240	191.6800	13	58.4758	354.4300	NTGR
1.3206	551.1000	10.5635	15.9283	2.1500	36.3000	205.3300	29.1300	2.8462	0.4834	185.7300	25.9300	31.7008	0.0000	179.5800	0.0000	1254.5139	12.5300	12/2007	35.6700	3.3767	Q4-2007	63.1824	12.3681	198.2600	14	60.0796	371.5200	NTGR
1.3371	562.6800	10.9547	22.0650	1.4900	12.5300	200.7800	-1.8200	3.0061	0.4538	186.9200	-6.0300	32.2281	0.0000	175.6400	0.0000	704.8335	11.2300	3/2008	19.9500	1.8211	Q1-2008	49.1512	11.1516	198.1500	15	63.1694	387.0300	NTGR
1.3921	569.3200	11.3438	36.7037	0.0400	-6.0400	186.8200	-6.6400	3.2675	0.4201	193.4000	-13.9000	32.4758	0.0000	168.4300	0.0000	489.8124	11.0600	6/2008	13.8600	1.2218	Q2-2008	51.2491	11.9958	204.4600	16	58.8253	400.8900	NTGR
1.2951	602.4400	11.5152	19.5830	0.7200	7.4400	202.1700	16.8100	2.9522	0.4770	176.2700	14.6500	34.7271	0.0000	194.5600	0.0000	531.3000	3.1000	9/2008	15.0000	1.3026	Q3-2008	35.3836	9.2971	179.3700	17	63.1080	407.8700	NTGR
1.2681	586.2000	11.0845		-11.9700	-26.3800	203.0000	39.1700	2.7725	0.4994	169.0300	37.4100	30.0384		195.2500	0.0000	402.4307	-7.6700	12/2008	11.4100	1.0294	Q4-2008	4.8924	4.5325	161.3600	18	77.0580	390.9500	NTGR
1.2716	548.2900	11.4564		0.4500	-0.2600	200.2900	-2.8100	3.3560	0.3921	151.9800	-3.0300	28.2397		154.4200	0.0000	414.2790	0.0400	3/2009	12.0500	1.0518	Q1-2009	-4.1452	1.6579	152.0200	19	86.9788	393.8700	NTGR
1.1986	531.8200	11.3266	57.3913	0.1000	9.3300	224.4900	24.8400	3.5784	0.3657	147.9500	24.1800	28.5132	0.0000	142.4000	0.0000	495.4158	-3.2800	6/2009	14.4100	1.2722	Q2-2009	-16.7080	-2.0056	144.6700	20	78.4000	389.4100	NTGR
1.1296	556.9600	11.6692	11.8467	1.6600	-76.5600	234.5300	10.0500	3.4327	0.3851	162.5400	8.3500	32.5832	0.0000	154.8400	0.0000	632.3410	8.5300	9/2009	18.3500	1.5725	Q3-2009	-12.5824	-0.5919	171.0700	21	60.6925	402.1200	NTGR
0.4829	52.8500	4.1063		1.4600	-17.0500	19.3500	-2.4200	5.8638	0.2435	6.3600	-2.6400	54.9696		10.3500	0.0000	128.0812	-1.4300	6/2000	12.3750	3.0137	Q2-2000	207.3460	21.9294	4.9300	0	146.8635	42.5000	NMRX
0.4098	48.3200	3.5213		-3.4300	-0.3000	13.0000	-2.6100	4.1582	0.2729	6.2100	-2.8400	35.0394		10.3600	0.0000	140.1400	-1.1300	9/2000	13.0000	3.6918	Q3-2000	136.0721	19.4942	5.0800	1	201.1236	37.9600	NMRX
0.4417	45.9400	3.5447	5.9961	-0.0600	-0.7100	10.5600	-1.6900	4.1144	0.2450	6.1500	-2.3100	33.4630		9.0400	0.0000	85.8825	-1.0100	12/2000	8.2500	2.3274	Q4-2000	114.6293	-10.7046	5.1400	2		36.9000	NMRX
0.4655	43.9300	3.4400		-0.0600	-0.2100	9.6600	-0.6000	3.8537	0.2268	6.3200	-0.7500	38.4906		8.1200	0.0000	66.3638	-1.0200	3/2001	6.3750	1.8532	Q1-2001	-37.0007	-12.8176	5.3000	3	169.1176	35.8100	NMRX
0.5143	42.0200	3.3147		-0.0300	-0.2900	8.2600	-1.0900	3.3811	0.2201	7.4900	-1.2700	35.3038		7.5800	0.0000	94.0295	-1.4000	6/2001	9.0500	2.7302	Q2-2001	-36.6230	-13.2404	6.0900	4	166.0465	34.4400	NMRX
0.5492	41.4600	3.2624		0.1700	-0.8200	6.0600	-1.5600	3.0016	0.2123	6.8600	-1.5600	37.0192		7.2600	0.0000	67.8056	-0.6200	9/2001	6.4700	1.9832	Q3-2001	-35.9932	-11.8456	6.2400	5	109.9567	34.1900	NMRX
0.5643	42.9700	3.2414		-0.0100	-0.8900	5.4000	0.2600	2.3800	0.2598	6.7900	-0.4800	41.5408		8.8600	0.0000	78.9000	-0.1700	12/2001	7.5000	2.3138	Q4-2001	-31.6527	-9.4135	6.6200	6	41.8182	34.1000	NMRX
0.5902	44.1200	3.3413	92.0000	1.3700	-0.2800	4.2200	-2.2600	2.5480	0.2552	6.8300	-2.4900	49.5063	0.0000	8.9700	0.0000	95.2060	0.2600	3/2002	9.0500	2.7086	Q1-2002	-21.8295	-5.4908	7.0900	7	84.6154	35.1500	NMRX
0.6143	44.7000	3.1386		0.9300	-2.0100	2.2500	-0.9000	2.0914	0.3248	9.1500	-1.0100	51.6644		10.9600	0.0000	96.2125	-1.6400	6/2002	8.9500	2.8516	Q2-2002	-29.1971	-6.4315	7.5100	8	76.0309	33.7400	NMRX
0.6708	40.6400	2.9146		0.1500	-0.3600	2.4700	0.4300	2.0135	0.2947	8.3800	0.2000	35.9272		9.2500	0.0000	53.7423	-2.3400	9/2002	4.9900	1.7121	Q3-2002	-54.6419	-12.3925	6.0400	9	175.1152	31.3900	NMRX
0.6602	37.1100	2.5612		-1.7000	1.5100	2.1300	-0.1600	1.5736	0.3437	7.5900	0.3100	17.0984		9.4900	0.0000	28.9982	-3.7300	12/2002	2.6900	1.0503	Q4-2002	-104.9180	-26.9830	3.8600	10	421.2121	27.6100	NMRX
0.5793	38.1500	2.3673		-0.5600	-0.6900	0.7000	-0.1600	1.0203	0.4945	5.8100	-0.1700	43.7100		12.6200	1.5000	17.4636	-1.1200	3/2003	1.6200	0.6843	Q1-2003	-119.5479	-34.6003	4.6900	11	116.0976	25.5200	NMRX
0.5170	37.3500	2.2931		0.1900	-0.1500	1.1300	0.3300	0.9420	0.5109	5.5700	0.3300	48.0932		12.6300	1.5000	30.6152	-0.8500	6/2003	2.8400	1.2385	Q2-2003	-140.0344	-32.5243	4.7200	12	98.2379	24.7200	NMRX
0.5353	34.9900	2.3859	3.9604	-1.3000	1.5900	1.0000	-0.4400	1.1627	0.3600	4.4700	-0.4800	43.5897	12.8713	9.2600	1.5000	39.1314	0.9900	9/2003	3.6300	1.5214	Q3-2003	-139.1813	-18.3126	5.4600	13	92.8571	25.7200	NMRX
0.5938	33.9700	2.3503		-0.0500	-0.2400	0.7300	0.0100	0.9461	0.3391	5.7200	-0.0100	43.7736		8.6000	0.0000	41.0020	-0.4200	12/2003	3.8000	1.6168	Q4-2003	388.8889	-5.5205	5.3000	14	90.5172	25.3600	NMRX
0.5970	33.9200	2.2956		3.2300	-2.3200	1.3200	-0.2500	1.5655	0.3694	5.5600	-0.3200	44.4444		9.1500	3.8000	50.6051	-0.7900	3/2004	4.6900	2.0430	Q1-2004	73.4694	-4.3197	4.7700	15	109.4340	24.7700	NMRX
0.6343	33.5500	2.2287		-0.0400	-0.1800	1.2800	0.2000	1.3238	0.3934	6.4400	0.1500	45.2174		9.4700	3.1600	49.5720	-0.6900	6/2004	4.5900	2.0595	Q2-2004	39.0558	-3.7806	5.7500	16	92.3077	24.0700	NMRX
0.6550	33.5700	2.2028		-0.3300	-0.1300	1.4000	0.5700	1.2260	0.4111	6.5100	0.5400	44.2464		9.7800	2.6900	38.7720	-0.3400	9/2004	3.5900	1.6298	Q3-2004	167.1642	-9.4157	6.1700	17	75.0916	23.7900	NMRX
0.7050	32.6100	2.1898		-2.7800	2.0600	1.6800	1.0000	1.1799	0.3789	6.5600	0.9400	40.9524		8.9600	2.1700	50.7600	-0.2600	12/2004	4.7000	2.1463	Q4-2004	118.1818	-8.7949	6.3000	18	90.3101	23.6500	NMRX
0.7046	34.6300	2.1699		1.3200	-0.2300	3.3700	0.6000	1.2411	0.4732	6.6200	0.5100	43.3657		11.1200	2.8800	53.6085	-0.4400	3/2005	4.9500	2.2812	Q1-2005	69.4118	-7.3617	6.1800	19	82.4627	23.5000	NMRX
0.7472	34.8100	2.2046	20.8333	-0.2200	-0.1900	3.5900	0.6300	1.2945	0.4486	7.1200	0.5800	44.1576	37.5000	10.7800	2.4200	55.5900	0.2400	6/2005	5.1000	2.3134	Q2-2005	25.9259	-3.3292	7.3600	20	67.3846	24.0300	NMRX
0.7905	35.2300	2.3316		-0.2600	-0.2200	4.2000	1.0700	1.6201	0.2977	7.6000	1.0800	42.9463	11.9048	8.0800	0.9200	54.2424	0.4100	9/2005	4.6600	1.9986	Q3-2005	2.5140	-0.1842	8.0100	21	66.5698	27.1400	NMRX
0.8242	36.3400	1.9758	90.4762	-0.1500	-2.1700	4.3500	0.9700	1.6084	0.3106	7.9800	0.5900	39.7619	-4.7619	8.6100	0.7100	66.3619	0.4200	12/2005	4.7300	2.3940	Q4-2005	-15.3646	2.2727	8.4000	22	68.5629	27.7200	NMRX
0.8213	43.3600	2.4789	38.0000	0.0600	-1.6800	3.3700	0.6500	1.3476	0.3915	11.3600	0.4600	35.3885	30.0000	12.2000	0.7000	101.9427	0.4800	3/2006	8.1100	3.2716	Q1-2006	-35.8796	4.9743	11.8400	23	66.5871	31.1600	NMRX
0.7379	55.7500	2.6440	2.2472	10.0300	-1.2200	12.6400	1.9300	1.9629	0.6865	12.0100	1.9100	36.1521	6.7416	22.6900	8.5300	89.3750	0.8800	6/2006	7.1500	2.7042	Q2-2006	-53.6765	6.6263	12.8900	24	64.8069	33.0500	NMRX
0.8486	54.7000	2.8863	24.4681	-1.1000	-0.5700	12.0300	1.0700	2.1140	0.5395	12.3500	0.8400	37.2460	20.2128	19.1700	6.5900	124.2079	0.9400	9/2006	10.0900	3.4959	Q3-2006	-74.1144	7.6555	13.2900	25	63.2323	35.5300	NMRX
0.7950	66.3900	3.2717		10.0100	-0.6400	20.3800	-0.9900	3.1820	0.6028	12.9500	-1.2500	34.6883		24.9700	12.7600	119.2572	1.8100	12/2006	9.4200	2.8792	Q4-2006	-126.1538	9.9227	14.7600	26	65.2344	41.4200	NMRX
0.8223	67.8000	3.3712	12.1622	0.3400	-8.5800	18.6900	-1.5000	2.9689	0.6087	14.3800	-1.5900	36.1242	18.9189	25.6500	12.1200	127.0000	0.4300	3/2007	10.1600	3.0138	Q1-2007	-136.8231	9.6346	14.8100	27	68.9720	42.1400	NMRX
0.8098	71.6600	2.9718		0.1200	-0.5500	17.3600	-0.8900	2.6386	0.6584	15.4900	-1.1100	30.9822		28.4500	12.1800	166.0468	-0.3200	6/2007	11.4200	3.8428	Q2-2007	-137.0370	6.6188	15.1700	28	85.5319	43.2100	NMRX
0.8354	72.6800	2.6803		-0.6900	1.6300	10.0800	-0.2000	2.0498	0.6798	16.2000	-0.3400	33.4793		29.4100	10.8300	137.1900	-0.2200	9/2007	8.5000	3.1713	Q3-2007	-150.5263	3.9297	15.9800	29	79.2523	43.2600	NMRX
0.9262	74.0900	3.2610	11.7647	-0.7100	-1.1900	7.4200	-0.7100	2.2073	0.5811	22.1100	-0.8700	35.3045	31.6176	27.2300	10.1900	118.5525	0.5500	12/2007	8.2500	2.5299	Q4-2007	22.3529	0.9390	22.6600	30	62.5000	46.8600	NMRX
1.3031	8.7100	1.5926		0.5200	-0.0300	0.3200	-0.4300	1.2464	1.5291	2.9800	-0.4600	31.5126		5.2600	0.9300	10.2600	-0.6000	6/2000	4.7500	2.9826	Q2-2000	-18.7500	-23.8372	2.3800	0	152.0000	3.4400	OPTC
1.4387	7.5000	1.8000		2.7200	-0.0500	1.7100	-1.2700	2.5230	0.7730	6.4000	-1.3200	0.0000		3.2700	0.7400	16.1562	-3.8000	9/2000	6.8750	3.8194	Q3-2000	374.7475	-112.0567	2.6000	1		4.2300	OPTC
1.5560	6.8700	1.0498		0.4800	-0.1800	0.2300	-1.9800	1.7262	1.3254	4.6600	-2.1600	48.3384		3.9100	0.5600	5.1811	-1.3500	12/2000	1.8438	1.7563	Q4-2000	12000.0000	-203.3898	3.3100	2	90.0000	2.9500	OPTC
1.6168	7.0200	0.8149		0.2100	-0.0200	0.2600	-0.2100	1.3700	2.0611	3.7800	-0.2300	42.1569		4.7200	0.3700	4.9175	-0.7200	3/2001	1.7500	2.1474	Q1-2001	2087.0968	-282.5328	3.0600	3	110.0775	2.2900	OPTC
1.8613	6.2000	0.5461		0.0500	-0.0400	0.1200	-0.1600	1.1211	3.0260	3.3500	-0.2000	40.4669		4.6600	0.0600	5.3580	-0.7800	6/2001	1.9000	3.4792	Q2-2001	730.7692	-431.8182	2.5700	4	133.6538	1.5400	OPTC
2.0270	6.2900	0.5972	10.5263	-0.1000	-0.0200	0.1400	0.2100	1.1737	2.7219	3.6100	0.1900	43.8320	21.0526	4.6000	0.0600	8.5183	0.2000	9/2001	3.0100	5.0404	Q3-2001	56.5957	-156.8047	3.8100	5	68.2635	1.6900	OPTC
2.0691	6.3700	0.7350	2.6316	0.0400	-0.0100	0.0500	-0.1500	1.2993	2.0577	3.3700	-0.1600	60.6952	10.5263	4.2800	0.0300	7.7542	0.3700	12/2001	2.7400	3.7280	Q4-2001	15.5372	-44.7115	3.7400	6	70.9251	2.0800	OPTC
2.2609	5.9400	0.8233	20.0000	-0.5000	-0.0400	0.0800	0.5500	1.4123	1.5494	3.1100	0.5100	52.8701	10.0000	3.6100	0.0000	8.6598	0.2000	3/2002	3.0600	3.7167	Q1-2002	0.0000	-0.4292	3.3100	7	73.7143	2.3300	OPTC
2.0957	5.5400	0.8627	13.6364	-0.4100	-0.0300	0.0000	0.4600	1.5422	1.2612	0.5300	0.4300		9.0909	3.0900	0.0000	6.5320	0.2200	6/2002	2.3000	2.6661	Q2-2002	-13.2275	40.4082	0.7500	8	70.2703	2.4500	OPTC
1.8640	6.6200	1.2708				0.0400		1.9797	0.8060	3.8500				2.9500	0.0000	13.3661	0.7000	12/2002	4.6410	3.6519	Q4-2002	-23.6052	44.5355	4.5500	9		3.6600	OPTC
2.0728	6.0400	1.4583	75.0000	-0.2600	-0.2700	0.0600	0.5200	2.9882	0.4357	3.1200	0.2500	56.1605	2.7778	1.8300	0.1300	24.2208	0.3700	3/2003	8.4100	5.7669	Q1-2003	-26.6962	42.8571	3.4900	10	65.3061	4.2000	OPTC
2.2753	7.0100	1.6388	94.4444	0.2500	-0.5100	0.5000	0.7900	2.9036	0.4306	3.6400	0.2800	59.5694	0.0000	2.1100	0.1100	31.2455	0.5400	6/2003	10.4500	6.3766	Q2-2003	-32.3171	43.2653	4.1800	11	65.0602	4.9000	OPTC
2.0024	8.3500	1.8810	6.1538	0.2600	-0.0400	1.1100	0.3700	3.0385	0.4274	3.8600	0.3300	55.5556	0.0000	2.5000	0.1100	37.6932	0.6400	9/2003	12.1200	6.4433	Q3-2003		38.4615	4.5000	12	58.4000	5.8500	OPTC
1.6424	10.4300	2.5563	39.0244	-0.1600	-0.1400	1.3800	0.5900	3.5887	0.3107	2.9600	0.4300	46.9758	0.0000	2.4700	0.0900	28.2699	2.0000	12/2003	9.0900	3.5560	Q4-2003	-66.4794	44.6541	4.9600	13	67.8112	7.9500	OPTC
1.7402	10.2400	2.6945	63.6364	0.1000	-0.2800	1.1700	-0.0200	4.7651	0.2220	3.8800	-0.3000	57.6555	0.0000	1.8600	0.0900	28.5498	0.3000	3/2004	9.1800	3.4069	Q1-2004	-70.0201	41.5274	4.1800	14	65.9751	8.3800	OPTC
1.6302	10.9800	2.7690	38.6364	0.0600	-0.1700	1.8600	0.7900	4.2650	0.2549	3.9600	0.6200	57.0423	0.0000	2.2300	0.0900	30.9680	0.3000	6/2004	9.8000	3.5392	Q2-2004	-73.4234	37.0286	4.2600	15	67.0782	8.7500	OPTC
1.5453	12.2500	2.9621	16.0000	0.0400	-0.1200	2.3200	0.5400	3.7909	0.3046	4.9600	0.4200	56.7812	0.0000	2.8600	0.0600	28.3715	0.5700	9/2004	8.9500	3.0215	Q3-2004	-83.9050	33.7593	5.5300	16	63.3758	9.3900	OPTC
1.5688	12.3600	3.1226	56.0606	0.2100	-0.3700	2.9100	0.7500	4.6284	0.2447	5.0000	0.3800	57.9336	0.0000	2.4300	0.0400	29.4468	0.4200	12/2004	9.2600	2.9654	Q4-2004	-88.8268	16.0121	5.4200	17	65.2866	9.9300	OPTC
0.5211	39.7200	3.2406	4.5455	14.7700	-16.2700	2.7300	1.3600	2.1458	2.8303	5.3400	1.3500	54.6448	0.0000	29.3500	21.2500	29.6000	0.1500	3/2005	9.2500	2.8544	Q1-2005	-97.3154	13.8862	5.4900	18	70.6667	10.3700	OPTC
0.6259	40.6800	3.0123	11.5942	-1.7300	1.3700	3.7800	1.3900	2.2806	3.1680	8.5300	1.3100	60.6430	46.3768	30.9200	19.3800	33.0480	0.4900	6/2005	10.2000	3.3861	Q2-2005	-136.4407	16.7008	9.0200	19	59.5978	9.7600	OPTC
0.7220	40.5700	3.3037	34.5794	0.4600	-0.3800	4.0700	1.6600	2.4240	2.7669	8.5900	1.2900	58.9744	34.5794	29.8000	18.6900	41.9888	0.7700	9/2005	12.8800	3.8987	Q3-2005	-298.3607	16.9916	9.3600	20	53.6232	10.7700	OPTC
0.8716	38.8600	3.5606		-4.3800	-1.3800	3.0400	3.3900	1.8570	2.3072	8.7300	3.4500	63.8000	24.8366	27.1100	15.7900	44.2200	1.2700	12/2005	13.4000	3.7634	Q4-2005	-1340.0000	22.8085	10.0000	21	53.2915	11.7500	OPTC
0.9433	40.1800	4.1727	15.1163	0.4900	-0.1800	2.6100	-0.9400	2.0328	1.9172	8.9600	-1.0700	59.3487	0.0000	26.4000	15.3800	81.1800	0.5600	3/2006	24.6000	5.8954	Q1-2006	-7700.0000	22.4401	9.5200	22	57.8761	13.7700	OPTC
0.9305	40.7000	4.2989		-0.2600	-0.0300	2.5200	0.3500	2.1323	1.7206	9.1700	0.2700	53.6151		25.7400	15.1500	46.3884	-0.1800	6/2006	13.3300	3.1008	Q2-2006	567.4419	16.1765	8.9900	23	71.3693	14.9600	OPTC
0.9129	42.3500	4.5903	7.5758	0.1400	-0.0500	2.4700	-0.6700	2.1048	1.6429	9.7500	-0.7200	59.9015	0.0000	26.3200	14.6600	36.0517	0.4000	9/2006	10.3300	2.2504	Q3-2006	169.4215	12.7965	10.1500	24	61.1842	16.0200	OPTC
0.8537	46.2700	5.0822	47.9167	-0.5700	-0.2300	3.5700	1.6100	1.9542	1.5792	10.0700	1.3800	63.4686	245.8333	28.3300	14.6500	37.0297	0.7700	12/2006	10.4900	2.0641	Q4-2006	62.5000	8.6399	10.8400	25	70.3488	17.9400	OPTC
0.8483	45.7600	5.1218		0.4000	-0.4200	4.0900	0.4100	1.8754	1.5304	9.1000	-0.0100	55.5430		27.6700	14.3600	28.8048	-0.2600	3/2007	8.1600	1.5932	Q1-2007	24.0132	4.0376	8.8400	26	69.2464	18.0800	OPTC
0.8660	45.0600	5.3772		-0.2300	-0.2000	4.0500	0.4200	1.9690	1.4502	9.4100	0.2200	60.2829		26.6700	14.0800	25.0686	-0.2200	6/2007	7.3300	1.3632	Q2-2007	24.0418	3.7520	9.1900	27	76.1733	18.3900	OPTC
0.8485	47.5300	5.6436	20.6612	-0.4500	-0.2500	3.4100	0.2500	2.1410	1.3260	10.5800	0.0000	61.2565	0.0000	27.0900	14.2900	24.3264	0.8800	9/2007	6.7200	1.1907	Q3-2007	36.1963	5.7269	11.4600	28	57.9772	20.4300	OPTC
0.8507	49.9600	6.3812	12.5000	-1.0400	-0.1400	5.0400	1.7200	2.3469	1.1628	12.1400	1.5800	58.2629	109.8214	26.8600	14.2400	27.6568	0.8700	12/2007	7.6400	1.1973	Q4-2007	31.7618	5.4978	13.0100	29	59.8945	23.1000	OPTC
0.8223	53.7400	7.0000	181.2500	0.2300	-0.2900	8.0900	2.3600	1.7590	1.1149	10.3800	2.0700	61.2536	0.0000	28.3300	11.6000	26.1360	0.1500	3/2008	7.2000	1.0286	Q1-2008	44.8276	6.6116	10.5300	30	66.9767	25.4100	OPTC
0.8208	56.4600	7.0440		0.7600	-0.1700	8.6000	-0.1700	1.9836	1.2020	11.3200	-0.3400	58.8183		30.8200	14.2600	31.9956	0.0200	6/2008	8.7900	1.2479	Q2-2008	53.9326	7.4883	11.3400	31	76.4618	25.6400	OPTC
0.9216	50.3700	6.9533	7.8652	-3.1400	-0.0700	5.5500	1.1600	1.9682	0.9901	10.5100	1.0900	62.3917	0.0000	25.0600	10.6000	22.9320	1.0300	9/2008	6.3000	0.9060	Q3-2008	46.6216	8.1786	11.5400	32	63.1944	25.3100	OPTC
0.9580	47.1400	5.8214	3.0769	-0.3100	-0.0200	5.6700	0.3700	1.8981	1.2246	14.7100	0.3500	58.7234	-21.5385	25.9500	10.3600	15.3244	-2.9600	12/2008	4.2100	0.7232	Q4-2008	-32.9567	-8.3058	11.7500	33	58.6957	21.1900	OPTC
1.0181	42.4500	5.3315		-0.0100	-0.3100	3.3700	-1.7100	0.9290	1.1631	9.3500	-2.0200	54.8312		22.8200	0.0000	11.5920	-0.7600	3/2009	3.1500	0.5908	Q1-2009	-48.9011	-13.6086	8.5900	34	88.1104	19.6200	OPTC
0.9801	42.7400	5.6758	81.8182	-0.7300	-0.0900	2.8700	0.1500	0.9314	1.0687	10.1400	0.0600	60.3397	0.0000	22.0800	0.0000	14.0140	-0.1300	6/2009	3.8500	0.6783	Q2-2009	-51.4599	-13.6496	10.0100	35	75.0000	20.6600	OPTC
1.2107	46.1300	5.9801	5.9459	-0.1400	-0.2500	13.6300	0.5700	8.9177	0.0957	14.2500	0.3500	45.9459	0.0000	4.0300	0.0000	999.6800	2.4000	7/2000	142.0000	23.7454	Q3-2000	40.3877	24.2518	16.6500	0	46.2745	42.1000	OCCF
1.1052	52.6800	6.1790	18.3908	0.0700	-0.3400	19.4300	1.1600	4.5624	0.2110	16.0700	0.8400	49.9709	2.8736	9.1800	0.0000	897.6000	1.1200	10/2000	127.5000	20.6345	Q4-2000	29.1358	18.9655	17.1900	1	67.0547	43.5000	OCCF
1.1961	53.4000	5.9674		-1.3200	-0.6500	17.0400	1.4900	3.7353	0.2691	17.1200	0.8700	46.2941		11.3200	0.0000	697.9500	-0.1200	1/2001	99.0000	16.5902	Q1-2001	20.1053	14.4996	17.0000	2	49.8094	42.0700	OCCF
1.5403	44.2900	5.4780		0.0300	-0.5800	6.3500	0.9000	5.7133	0.1501	21.0400	0.3400	44.9942		5.7800	0.0000	767.6760	-3.6600	4/2001	109.2000	19.9345	Q2-2001	-0.7555	-0.6751	17.3800	3	47.8261	38.5100	OCCF
1.3777	47.6600	5.4602	33.1325	-0.2300	-0.5800	6.6800	0.3800	3.8527	0.2399	13.2100	-0.1700	43.2931	1.8072	9.2200	0.0000	523.7760	0.8800	7/2001	74.4000	13.6258	Q3-2001	-5.0155	-4.6306	14.0900	4	62.6230	38.4400	OCCF
1.4120	42.7900	3.9800		0.8100	-0.7700	2.0800	1.1600	1.9733	0.5359	15.7800	0.4100	22.0084		14.9300	0.0000	66.0800	-3.8300	10/2001	9.4400	2.3719	Q4-2001	-23.9006	-24.1565	11.9500	5	214.8289	27.8600	OCCF
1.3355	41.0400	4.0671	12.9032	-1.7000	0.2400	2.5400	1.9100	2.2614	0.4415	10.7900	1.7900	39.4205	6.4516	12.5700	0.0000	63.8400	0.6000	1/2002	9.1200	2.2424	Q1-2002	-22.0000	-21.1099	11.3900	6	77.9510	28.4700	OCCF
1.3689	35.3200	4.1241	18.7500	-3.8700	-0.0300	0.1300	1.4900	6.1111	0.2355	10.8100	1.4600	32.9670	37.5000	6.7300	2.9700	42.1344	0.1100	4/2002	6.0800	1.4743	Q2-2002	-13.0024	-7.8376	10.9200	7	94.1667	28.5800	OCCF
1.2999	33.8500	4.0216		-1.4800	-0.0800	0.0000	1.4300	4.8178	0.2142	10.4900	1.3500	32.9569		5.9700	1.5200	16.8399	-0.7500	7/2002	2.4300	0.6042	Q3-2002	-100.0000	-13.8859	9.7400	8	104.3614	27.8700	OCCF
1.3043	32.6700	4.0693	42.8571	-1.5300	-0.1200	0.7400	2.3900	4.6000	0.1585	10.2300	2.2700	34.9432	14.2857	4.4700	0.0000	12.7512	0.3300	10/2002	1.8400	0.4522	Q4-2002	1.0050	1.0284	10.5600	9	91.0569	28.2000	OCCF
1.3060	31.3700	4.5908		-0.9900	-0.0600	0.0000	0.3000	4.3958	0.2538	9.9000	0.2400	35.7949		6.3500	2.0700	17.5490	-0.1500	1/2003	3.2200	0.7014	Q1-2003	-12.1180	-1.8385	9.7500	10	94.2693	25.0200	OCCF
1.2751	31.2200	4.6165	68.4211	-0.9900	-0.1300	0.0000	1.1300	3.7525	0.2405	9.6300	1.0000	39.4467	21.0526	6.0500	1.0800	24.4160	0.1300	4/2003	4.4800	0.9704	Q2-2003	-11.9706	-1.7488	9.7600	11	87.0130	25.1600	OCCF
1.3657	29.5300	4.8073		-0.9000	-0.1700	0.0000	1.0700	5.5275	0.1271	10.3300	0.9000	29.3372		3.3300	0.2400	39.1855	-0.0700	7/2003	7.1900	1.4956	Q3-2003		0.9160	10.2600	12	96.3455	26.2000	OCCF
1.3625	30.1800	4.8862	32.5581	-0.2300	-0.1400	2.3300	2.7000	5.0197	0.1333	10.9400	2.5600	37.4449	13.9535	3.5500	0.0000	36.2425	0.4100	10/2003	6.6500	1.3610	Q4-2003	-9.4172	1.2017	11.3500	13	88.4706	26.6300	OCCF
1.3628	29.8800	4.9101	316.6667	0.0100	-0.1900	2.9300	0.7700	5.6314	0.1166	9.3100	0.5800	38.9305	50.0000	3.1200	0.0000	43.5455	0.0400	1/2004	7.9900	1.6273	Q1-2004	2.0384	1.9058	9.3500	14	97.2527	26.7600	OCCF
